cgdppc,countrycode,rgdpnapc
1295,TCD,1042
1323,TCD,1064
1351,TCD,1087
1380,TCD,1110
1409,TCD,1134
1438,TCD,1157
1468,TCD,1181
1496,TCD,1204
1482,TCD,1193
1476,TCD,1188
1528,TCD,1229
1478,TCD,1189
1413,TCD,1137
1390,TCD,1118
1336,TCD,1075
1316,TCD,1058
1282,TCD,1031
1340,TCD,1078
1337,TCD,1076
1334,TCD,1074
1217,TCD,979
1134,TCD,912
1262,TCD,1015
1448,TCD,1165
1395,TCD,1123
1263,TCD,1016
1230,TCD,990
945,TCD,760
888,TCD,715
793,TCD,638
798,TCD,642
878,TCD,707
913,TCD,735
977,TCD,786
1006,TCD,809
1008,TCD,811
1053,TCD,847
1042,TCD,839
1053,TCD,847
1059,TCD,852
1043,TCD,839
1006,TCD,809
1044,TCD,840
1016,TCD,817
996,TCD,802
1022,TCD,822
1061,TCD,854
1024,TCD,824
989,TCD,796
1071,TCD,862
1127,TCD,907
1242,TCD,1000
1596,TCD,1284
1667,TCD,1341
1551,TCD,1286
1593,TCD,1478
1605,TCD,1464
1444,TCD,1563
1764,TCD,1737
1661,TCD,1661
1806,TCD,1793
1958,TCD,1888
2282,TCD,2279
2387,TCD,2384
2192,TCD,2189
907,TGO,1071
922,TGO,1089
937,TGO,1106
952,TGO,1123
966,TGO,1140
981,TGO,1158
995,TGO,1175
1009,TGO,1191
1022,TGO,1207
1036,TGO,1223
1102,TGO,1301
1158,TGO,1357
1160,TGO,1374
1182,TGO,1406
1280,TGO,1568
1393,TGO,1738
1537,TGO,1849
1615,TGO,1901
1637,TGO,1945
1784,TGO,2100
1698,TGO,2006
1745,TGO,2089
1779,TGO,2101
1665,TGO,1956
1707,TGO,1982
1630,TGO,1914
1680,TGO,1850
1848,TGO,1898
1989,TGO,2029
2023,TGO,2088
1847,TGO,1933
1702,TGO,1751
1660,TGO,1628
1489,TGO,1491
1405,TGO,1524
1402,TGO,1526
1414,TGO,1522
1364,TGO,1433
1389,TGO,1524
1427,TGO,1533
1450,TGO,1569
1342,TGO,1521
1288,TGO,1425
1069,TGO,1198
1195,TGO,1355
1157,TGO,1371
1324,TGO,1409
1384,TGO,1408
1185,TGO,1336
1262,TGO,1332
1160,TGO,1282
1131,TGO,1231
1174,TGO,1182
1103,TGO,1206
1114,TGO,1202
1121,TGO,1188
1135,TGO,1203
1125,TGO,1192
1119,TGO,1185
1190,TGO,1189
1232,TGO,1203
1227,TGO,1227
1240,TGO,1263
1426,TGO,1292
1443,TGO,1334
1482,TGO,1370
1515,TGO,1400
692,THA,795
,THA,
738,THA,848
951,THA,1093
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
1020,THA,1173
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
963,THA,1107
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
1003,THA,1153
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
,THA,
991,THA,1140
1054,THA,1184
1098,THA,1212
1223,THA,1305
1168,THA,1253
1230,THA,1318
1204,THA,1297
1162,THA,1270
1185,THA,1275
1277,THA,1384
1368,THA,1504
1392,THA,1534
1479,THA,1603
1542,THA,1681
1595,THA,1742
1675,THA,1824
1845,THA,1970
1971,THA,2072
2124,THA,2178
2218,THA,2282
2251,THA,2363
2294,THA,2406
2329,THA,2439
2465,THA,2613
2490,THA,2664
2569,THA,2732
2720,THA,2917
2954,THA,3137
3160,THA,3378
3257,THA,3482
3327,THA,3563
3454,THA,3702
3536,THA,3829
3669,THA,3972
3794,THA,4130
3881,THA,4254
3906,THA,4422
4182,THA,4771
4611,THA,5328
4991,THA,5893
5384,THA,6462
5713,THA,6913
6206,THA,7452
6657,THA,7996
7167,THA,8527
7967,THA,9106
8572,THA,9508
7805,THA,9145
6557,THA,8358
6713,THA,8661
6921,THA,8977
7120,THA,9214
7586,THA,9705
8309,THA,10330
8898,THA,10912
9584,THA,11303
10184,THA,11800
10835,THA,12376
11392,THA,12527
11168,THA,12385
12586,THA,13259
13318,THA,13318
14467,THA,14227
13895,THA,14562
13587,THA,14642
13938,THA,15020
14341,THA,15454
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
6893,TJK,6086
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
,TJK,
6067,TJK,5357
5936,TJK,5241
5806,TJK,5126
5858,TJK,5172
5776,TJK,5100
5664,TJK,5001
5616,TJK,4959
5323,TJK,4699
5824,TJK,5143
5240,TJK,4627
5071,TJK,4478
4831,TJK,3995
2324,TJK,2659
2142,TJK,2338
1427,TJK,1822
1406,TJK,1579
1303,TJK,1484
1603,TJK,1482
1408,TJK,1522
1251,TJK,1558
1273,TJK,1661
1391,TJK,1785
1462,TJK,1924
1738,TJK,2080
1965,TJK,2248
2064,TJK,2369
2282,TJK,2483
2359,TJK,2612
2759,TJK,2774
2594,TJK,2835
2893,TJK,2966
3111,TJK,3111
3212,TJK,3285
3297,TJK,3471
3226,TJK,3633
3365,TJK,3789
3544,TJK,3991
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
7881,TKM,9783
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
,TKM,
6929,TKM,8602
6830,TKM,8479
6736,TKM,8362
6696,TKM,8312
6468,TKM,8030
6339,TKM,7869
6356,TKM,7890
6346,TKM,7878
6762,TKM,8395
6061,TKM,7524
5938,TKM,7371
5487,TKM,6862
4615,TKM,5703
5074,TKM,5659
3509,TKM,4580
3024,TKM,4172
2859,TKM,3832
2985,TKM,3352
3186,TKM,3525
3332,TKM,4047
4089,TKM,4733
4457,TKM,5623
5363,TKM,6425
6408,TKM,7435
7368,TKM,8431
8840,TKM,9417
9423,TKM,10327
10069,TKM,11337
10487,TKM,12861
15900,TKM,13494
16391,TKM,14563
16518,TKM,16518
17120,TKM,18135
18918,TKM,19751
20203,TKM,21546
21262,TKM,22675
22328,TKM,23813
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
,TTO,
5080,TTO,4329
5440,TTO,4588
5544,TTO,4643
5596,TTO,4659
5646,TTO,4612
5918,TTO,5085
6680,TTO,5960
6802,TTO,6297
7065,TTO,6608
7240,TTO,6766
7773,TTO,7365
7956,TTO,7507
7714,TTO,7675
8582,TTO,7916
8648,TTO,8013
8463,TTO,8283
8710,TTO,8524
9135,TTO,8633
9750,TTO,9053
10406,TTO,9304
10628,TTO,9713
10158,TTO,9746
11696,TTO,10166
11855,TTO,10233
13130,TTO,10667
13077,TTO,10743
14366,TTO,11603
14381,TTO,12132
15692,TTO,13336
16665,TTO,13726
17614,TTO,14587
17899,TTO,15003
15972,TTO,13874
14175,TTO,12553
14461,TTO,13070
14081,TTO,12323
12122,TTO,11732
10628,TTO,11035
9762,TTO,10495
9015,TTO,10326
9392,TTO,10431
8389,TTO,10544
9606,TTO,10800
8421,TTO,10609
7952,TTO,10454
8213,TTO,11269
7943,TTO,12091
8173,TTO,13025
8342,TTO,14111
10058,TTO,15280
12674,TTO,16372
11702,TTO,17091
12411,TTO,18495
16095,TTO,21224
17943,TTO,22969
21837,TTO,24447
25330,TTO,27724
27979,TTO,29083
32994,TTO,30106
22910,TTO,28816
25687,TTO,29804
29745,TTO,29745
30351,TTO,30157
31166,TTO,30987
31032,TTO,30842
30892,TTO,30702
29358,TTO,29178
1225,TUN,1225
,TUN,
,TUN,
,TUN,
,TUN,
624,TUN,718
919,TUN,1057
1282,TUN,1476
1619,TUN,1863
1607,TUN,1849
1772,TUN,2039
1806,TUN,2079
1814,TUN,2087
1691,TUN,1946
1777,TUN,2045
1683,TUN,1937
1875,TUN,2158
1767,TUN,2034
1950,TUN,2244
2085,TUN,2400
2003,TUN,2305
2259,TUN,2600
2308,TUN,2656
2400,TUN,2763
2402,TUN,2765
2331,TUN,2683
2520,TUN,2900
2556,TUN,2942
2653,TUN,3053
2879,TUN,3313
3322,TUN,3823
3225,TUN,3712
3403,TUN,3916
3552,TUN,4088
3731,TUN,4294
3765,TUN,4333
3922,TUN,4514
4083,TUN,4699
4275,TUN,4920
4400,TUN,5064
4295,TUN,4943
4414,TUN,5080
4455,TUN,5127
4591,TUN,5284
4553,TUN,5076
4865,TUN,5288
4923,TUN,5180
5088,TUN,5266
5429,TUN,5575
5582,TUN,5699
6130,TUN,6044
6460,TUN,6085
7017,TUN,6202
7555,TUN,6272
8490,TUN,6608
8437,TUN,6895
8360,TUN,7151
8422,TUN,7498
8440,TUN,7738
8478,TUN,8027
8265,TUN,8079
8350,TUN,8433
8449,TUN,8844
8656,TUN,9106
9116,TUN,9527
9625,TUN,10023
10116,TUN,10365
10309,TUN,10581
10735,TUN,10746
10437,TUN,10437
10749,TUN,10739
10503,TUN,10898
10588,TUN,11040
10608,TUN,11060
10621,TUN,11073
984,TUR,984
844,TUR,844
816,TUR,816
816,TUR,816
858,TUR,858
844,TUR,844
,TUR,
1036,TUR,1035
1116,TUR,1114
1148,TUR,1146
1212,TUR,1210
1451,TUR,1449
1834,TUR,1831
924,TUR,1035
975,TUR,1242
1028,TUR,1347
1105,TUR,1490
1237,TUR,1718
1083,TUR,1551
1145,TUR,1692
1265,TUR,1931
1311,TUR,1989
1375,TUR,2073
1279,TUR,1918
1434,TUR,2136
1452,TUR,2151
1468,TUR,2160
1727,TUR,2527
1764,TUR,2566
1898,TUR,2745
2009,TUR,2888
1866,TUR,2667
1689,TUR,2400
1754,TUR,2478
1584,TUR,2226
1509,TUR,2108
1299,TUR,1804
1649,TUR,2277
1711,TUR,2350
1908,TUR,2606
1780,TUR,2418
1912,TUR,2583
2096,TUR,2856
2359,TUR,3134
2589,TUR,3411
2524,TUR,3242
2663,TUR,3424
2698,TUR,3450
2851,TUR,3629
2997,TUR,3695
3012,TUR,3765
3059,TUR,3779
3061,TUR,3755
3218,TUR,3904
3474,TUR,4194
3542,TUR,4290
3574,TUR,4327
4073,TUR,4751
4187,TUR,4882
4442,TUR,5123
4598,TUR,5302
4837,TUR,5466
5095,TUR,5859
5403,TUR,6126
5660,TUR,6275
6463,TUR,6653
7021,TUR,7108
7525,TUR,7593
7386,TUR,7794
7101,TUR,7893
6940,TUR,7709
6921,TUR,7543
7543,TUR,7706
7559,TUR,7930
7710,TUR,8064
7954,TUR,8371
8391,TUR,8646
8792,TUR,9100
9473,TUR,9739
9657,TUR,9965
9471,TUR,9932
10029,TUR,10696
9606,TUR,10649
9885,TUR,11139
10693,TUR,11884
9919,TUR,11100
10492,TUR,11756
11625,TUR,12432
11996,TUR,13215
11564,TUR,13468
10735,TUR,12626
11830,TUR,13339
11025,TUR,12145
10973,TUR,12901
10387,TUR,13449
11558,TUR,14432
12570,TUR,15416
13731,TUR,16244
14532,TUR,16771
15393,TUR,16693
14794,TUR,15506
16211,TUR,16700
17919,TUR,17919
18787,TUR,18170
19370,TUR,18788
20222,TUR,19277
20808,TUR,19836
18784,TUR,17906
1820,TWN,907
1850,TWN,
1870,TWN,907
1890,TWN,
1898,TWN,
1899,TWN,
1900,TWN,
1901,TWN,1012
1902,TWN,1012
1903,TWN,1199
1904,TWN,1142
1905,TWN,924
1906,TWN,974
1907,TWN,1078
1908,TWN,1112
1909,TWN,1241
1910,TWN,1262
1911,TWN,1180
1912,TWN,1110
1913,TWN,1207
1914,TWN,1164
1915,TWN,1211
1916,TWN,1306
1917,TWN,1464
1918,TWN,1399
1919,TWN,1438
1920,TWN,1419
1921,TWN,1463
1922,TWN,1621
1923,TWN,1650
1924,TWN,1771
1925,TWN,1838
1926,TWN,1833
1927,TWN,1800
1928,TWN,1813
1929,TWN,1868
1930,TWN,1896
1931,TWN,1873
1932,TWN,1938
1933,TWN,1836
1934,TWN,1887
1935,TWN,2035
1936,TWN,2109
1937,TWN,2079
1938,TWN,2161
1939,TWN,2072
1940,TWN,1880
1941,TWN,
1942,TWN,
1943,TWN,
1944,TWN,
1945,TWN,
1946,TWN,
1947,TWN,
1948,TWN,
1949,TWN,
1950,TWN,1393
1951,TWN,1445
1952,TWN,1572
1953,TWN,1687
1954,TWN,1773
1955,TWN,1837
1956,TWN,1871
1957,TWN,1943
1958,TWN,2016
1959,TWN,2086
1960,TWN,2115
1961,TWN,2216
1962,TWN,2342
1963,TWN,2491
1964,TWN,2711
1965,TWN,2949
1966,TWN,3151
1967,TWN,3470
1968,TWN,3724
1969,TWN,4010
1970,TWN,4420
1971,TWN,4942
1972,TWN,5539
1973,TWN,6192
1974,TWN,6178
1975,TWN,6320
1976,TWN,7127
1977,TWN,7674
1978,TWN,8501
1979,TWN,9103
1980,TWN,9615
1981,TWN,9973
1982,TWN,10092
1983,TWN,10753
1984,TWN,11740
1985,TWN,11874
1986,TWN,13425
1987,TWN,15695
1988,TWN,16079
1989,TWN,17452
1990,TWN,18819
1991,TWN,19965
1992,TWN,21416
1993,TWN,22360
1994,TWN,23242
1995,TWN,24309
1996,TWN,25510
1997,TWN,27312
1998,TWN,28897
1999,TWN,30000
2000,TWN,31937
2001,TWN,30780
2002,TWN,31872
2003,TWN,32623
2004,TWN,34197
2005,TWN,36054
2006,TWN,36840
2007,TWN,37808
2008,TWN,35776
2009,TWN,34978
2010,TWN,37804
2011,TWN,38565
2012,TWN,38578
2013,TWN,39528
2014,TWN,41609
2015,TWN,41805
2016,TWN,42304
1263,TZA,1173
1388,TZA,1290
1382,TZA,1285
1299,TZA,1209
1369,TZA,1275
1366,TZA,1273
1347,TZA,1256
1342,TZA,1253
1317,TZA,1230
1344,TZA,1256
1360,TZA,1271
1446,TZA,1221
1543,TZA,1295
1686,TZA,1336
1659,TZA,1369
1630,TZA,1376
1795,TZA,1507
1825,TZA,1521
1844,TZA,1552
1905,TZA,1534
2072,TZA,1573
2112,TZA,1590
2193,TZA,1642
2268,TZA,1640
2253,TZA,1627
2363,TZA,1662
2503,TZA,1729
2406,TZA,1726
2437,TZA,1724
2350,TZA,1697
2159,TZA,1664
1804,TZA,1598
1845,TZA,1573
1919,TZA,1520
2016,TZA,1513
2151,TZA,1465
1483,TZA,1467
1119,TZA,1493
1461,TZA,1507
1329,TZA,1512
1288,TZA,1521
1212,TZA,1510
1071,TZA,1476
973,TZA,1446
887,TZA,1414
922,TZA,1419
942,TZA,1453
1011,TZA,1469
1055,TZA,1480
1098,TZA,1508
1137,TZA,1534
1202,TZA,1579
1282,TZA,1638
1330,TZA,1690
1363,TZA,1760
1496,TZA,1820
1599,TZA,1850
1743,TZA,1949
1826,TZA,2000
1842,TZA,2052
2002,TZA,2124
2227,TZA,2227
2187,TZA,2275
2208,TZA,2372
2335,TZA,2467
2429,TZA,2566
2518,TZA,2660
1185,UGA,1066
1106,UGA,997
1142,UGA,1031
1159,UGA,1048
1110,UGA,1006
1150,UGA,1043
1179,UGA,1071
1194,UGA,1087
1167,UGA,1064
1190,UGA,1087
1210,UGA,1107
1163,UGA,1065
1174,UGA,1077
1269,UGA,1166
1324,UGA,1218
1312,UGA,1209
1351,UGA,1247
1379,UGA,1275
1371,UGA,1269
1474,UGA,1367
1449,UGA,1346
1450,UGA,1349
1427,UGA,1330
1388,UGA,1296
1356,UGA,1268
1293,UGA,1211
1267,UGA,1188
1251,UGA,1175
1150,UGA,1082
997,UGA,940
940,UGA,888
951,UGA,899
1000,UGA,947
1041,UGA,988
920,UGA,875
906,UGA,863
876,UGA,835
894,UGA,854
918,UGA,878
945,UGA,905
946,UGA,908
928,UGA,893
947,UGA,912
972,UGA,938
1008,UGA,974
1068,UGA,1033
1044,UGA,1071
1052,UGA,1088
1080,UGA,1119
1113,UGA,1168
1129,UGA,1176
1168,UGA,1240
1199,UGA,1286
1223,UGA,1322
1254,UGA,1353
1353,UGA,1440
1399,UGA,1492
1449,UGA,1562
1546,UGA,1673
1681,UGA,1753
1772,UGA,1829
1890,UGA,1890
1848,UGA,1877
1841,UGA,1889
1853,UGA,1923
1883,UGA,1954
1909,UGA,1980
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
8691,UKR,11123
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
,UKR,
9376,UKR,12000
9629,UKR,12323
9893,UKR,12662
10284,UKR,13162
10493,UKR,13430
10395,UKR,13303
10418,UKR,13333
10684,UKR,13674
10746,UKR,13753
11165,UKR,14290
10638,UKR,13615
9798,UKR,12404
9076,UKR,11146
7223,UKR,9560
5895,UKR,7406
5157,UKR,6552
4957,UKR,5948
4592,UKR,5820
4457,UKR,5758
4386,UKR,5799
4448,UKR,6201
4798,UKR,6840
5053,UKR,7273
5663,UKR,8028
6285,UKR,9042
7364,UKR,9387
8256,UKR,10166
9452,UKR,11067
10258,UKR,11377
8766,UKR,9698
9250,UKR,9762
10333,UKR,10333
10744,UKR,10383
10993,UKR,10404
10331,UKR,9818
9429,UKR,8961
9694,UKR,9214
1643,URY,1807
1773,URY,1949
2205,URY,2425
2681,URY,2948
3286,URY,3613
3286,URY,3613
3848,URY,4231
3935,URY,4326
3502,URY,3851
2897,URY,3185
3156,URY,3471
3070,URY,3376
3286,URY,3613
2810,URY,3090
3070,URY,3376
2767,URY,3043
3027,URY,3328
3545,URY,3899
3459,URY,3803
3891,URY,4279
4021,URY,4422
3286,URY,3613
4108,URY,4517
3675,URY,4041
3243,URY,3566
3286,URY,3613
3286,URY,3613
3459,URY,3803
3718,URY,4089
3632,URY,3994
3675,URY,4041
3545,URY,3899
3070,URY,3376
3156,URY,3471
3027,URY,3328
3156,URY,3471
3589,URY,3946
3589,URY,3946
3589,URY,3946
3027,URY,3328
3416,URY,3756
3632,URY,3994
3891,URY,4279
3891,URY,4279
4021,URY,4422
4021,URY,4422
4626,URY,5087
4324,URY,4754
3373,URY,3708
3156,URY,3471
3070,URY,3376
3502,URY,3851
3502,URY,3851
4108,URY,4517
3200,URY,3518
3156,URY,3471
3459,URY,3803
3675,URY,4041
3805,URY,4184
3762,URY,4136
4064,URY,4469
4540,URY,4992
4626,URY,5087
4583,URY,5040
5318,URY,5848
4324,URY,4754
3978,URY,4374
3675,URY,4041
4194,URY,4612
4281,URY,4707
4281,URY,4707
4410,URY,4849
4713,URY,5182
4756,URY,5230
4453,URY,4897
4670,URY,5135
4324,URY,4754
4194,URY,4612
4756,URY,5230
4843,URY,5325
5275,URY,5800
5145,URY,5658
5232,URY,5753
5837,URY,6418
6269,URY,6894
6820,URY,7417
6600,URY,7227
7223,URY,7892
7529,URY,8130
7495,URY,8035
7473,URY,8082
7416,URY,8035
7127,URY,7654
6732,URY,7322
6867,URY,7512
6993,URY,7607
6956,URY,7369
6864,URY,7322
6972,URY,7369
7024,URY,7369
7227,URY,7559
6890,URY,7179
6995,URY,7227
7343,URY,7607
7850,URY,7892
7776,URY,7797
7375,URY,7512
7682,URY,7750
7835,URY,8035
8076,URY,8415
8126,URY,8700
8066,URY,8795
8532,URY,9318
9217,URY,9794
9825,URY,10364
9834,URY,10459
8819,URY,9414
7808,URY,8795
7684,URY,8653
7631,URY,8748
8612,URY,9461
9475,URY,10127
9373,URY,10079
9362,URY,10127
9204,URY,10127
9647,URY,10412
10697,URY,11173
11003,URY,11410
11875,URY,12171
11733,URY,11933
12300,URY,12504
12393,URY,13074
12576,URY,13597
11794,URY,13217
11208,URY,12932
10641,URY,12361
9739,URY,11315
9585,URY,11363
9849,URY,11886
10343,URY,12694
10890,URY,13169
11896,URY,13930
13194,URY,14833
13816,URY,15119
15854,URY,16402
17211,URY,17211
17950,URY,17876
18778,URY,18589
19582,URY,19160
19668,URY,19244
19896,URY,19468
,USA,
,USA,
,USA,
,USA,
897,USA,897
,USA,
1375,USA,1375
1883,USA,1883
1980,USA,1980
2017,USA,2017
2050,USA,2050
2015,USA,2015
2014,USA,2014
2056,USA,2056
2094,USA,2094
2114,USA,2114
1965,USA,1965
2062,USA,2062
2120,USA,2120
2163,USA,2163
2125,USA,2125
2149,USA,2149
2190,USA,2190
2180,USA,2180
2092,USA,2092
2091,USA,2091
2097,USA,2097
2092,USA,2092
2080,USA,2080
2113,USA,2113
2171,USA,2171
2147,USA,2147
2205,USA,2205
2254,USA,2254
2270,USA,2270
2279,USA,2279
2279,USA,2279
2204,USA,2204
2364,USA,2364
2509,USA,2509
2600,USA,2600
2691,USA,2691
2562,USA,2562
2660,USA,2660
2699,USA,2699
2614,USA,2614
2591,USA,2591
2717,USA,2717
2583,USA,2583
2529,USA,2529
2507,USA,2507
2547,USA,2547
2685,USA,2685
2728,USA,2728
2743,USA,2743
2816,USA,2816
2888,USA,2888
2814,USA,2814
2825,USA,2825
2940,USA,2940
3089,USA,3089
3300,USA,3300
3310,USA,3310
3237,USA,3237
3305,USA,3305
3233,USA,3233
3248,USA,3248
3336,USA,3336
3425,USA,3425
3354,USA,3354
3459,USA,3459
3683,USA,3683
3804,USA,3804
3607,USA,3607
3579,USA,3579
3697,USA,3697
3745,USA,3745
3845,USA,3845
3736,USA,3736
3825,USA,3825
3883,USA,3883
3980,USA,3980
3862,USA,3862
3971,USA,3971
3928,USA,3928
3966,USA,3966
4044,USA,4044
4446,USA,4446
4866,USA,4866
4914,USA,4914
5101,USA,5101
5102,USA,5102
5074,USA,5074
4997,USA,4997
5034,USA,5034
5147,USA,5147
5015,USA,5015
5216,USA,5216
5184,USA,5184
5299,USA,5299
5697,USA,5697
5316,USA,5316
5064,USA,5064
5569,USA,5569
5356,USA,5356
5761,USA,5761
5776,USA,5776
6191,USA,6191
6252,USA,6252
6822,USA,6822
6756,USA,6756
6955,USA,6955
6739,USA,6739
7094,USA,7094
7762,USA,7762
7740,USA,7740
6970,USA,6970
7668,USA,7668
7586,USA,7586
7711,USA,7711
7948,USA,7948
8101,USA,8101
7334,USA,7334
7434,USA,7434
8342,USA,8342
8020,USA,8020
8648,USA,8648
8681,USA,8681
8485,USA,8485
8134,USA,8134
8466,USA,8466
9420,USA,9420
9525,USA,9525
9601,USA,9601
10090,USA,10090
10050,USA,10050
10040,USA,10040
10543,USA,10543
9490,USA,9490
8864,USA,8864
7525,USA,7525
7270,USA,7270
7876,USA,7876
8850,USA,8850
9718,USA,9718
10450,USA,10450
9797,USA,9797
10459,USA,10459
11307,USA,11307
12844,USA,12844
14175,USA,14175
15392,USA,15392
16401,USA,16401
15992,USA,15992
14471,USA,14471
14057,USA,14057
14559,USA,14559
14112,USA,14112
15241,USA,15241
16126,USA,16126
16443,USA,16443
16917,USA,16917
16513,USA,16513
17370,USA,17370
17398,USA,17398
17407,USA,17407
16945,USA,16945
17901,USA,17901
18058,USA,18058
18175,USA,18175
18977,USA,18977
19515,USA,19515
20360,USA,20360
21390,USA,21390
22529,USA,22529
22842,USA,22842
23692,USA,23692
24196,USA,24196
23958,USA,23958
24395,USA,24395
25415,USA,25415
26603,USA,26603
26287,USA,26287
25956,USA,25956
27059,USA,27059
28001,USA,28001
29287,USA,29287
29951,USA,29951
29613,USA,29613
30056,USA,30056
29211,USA,29211
30159,USA,30159
32076,USA,32076
33024,USA,33024
33851,USA,33851
34730,USA,34730
35865,USA,35865
36757,USA,36757
36982,USA,36982
36464,USA,36464
37241,USA,37241
37762,USA,37762
38808,USA,38808
39391,USA,39391
40414,USA,40414
41723,USA,41723
43073,USA,43073
44576,USA,44576
45887,USA,45887
45878,USA,45878
46267,USA,46267
47158,USA,47158
48493,USA,48493
49655,USA,49655
50490,USA,50490
50902,USA,50902
50276,USA,50276
48453,USA,48453
49267,USA,49267
49675,USA,49675
50394,USA,50394
50863,USA,50863
51664,USA,51664
52591,USA,52591
53015,USA,53015
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
5316,UZB,5846
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
,UZB,
4877,UZB,5363
4925,UZB,5416
4970,UZB,5465
5020,UZB,5521
4704,UZB,5173
4699,UZB,5168
4518,UZB,4968
4372,UZB,4808
4647,UZB,5110
4642,UZB,5104
4444,UZB,4887
4118,UZB,4741
3305,UZB,4107
3839,UZB,3917
3201,UZB,3635
3132,UZB,3530
3258,UZB,3520
3306,UZB,3637
3319,UZB,3733
3517,UZB,3837
3378,UZB,3928
3557,UZB,4040
3745,UZB,4149
3960,UZB,4274
4125,UZB,4542
4360,UZB,4810
4193,UZB,5118
4944,UZB,5549
5679,UZB,5990
6344,UZB,6414
6812,UZB,6894
7396,UZB,7396
7929,UZB,7928
8641,UZB,8482
8511,UZB,9085
9107,UZB,9720
9726,UZB,10381
514,VEN,1210
464,VEN,1092
921,VEN,2168
909,VEN,2139
1026,VEN,2416
1041,VEN,2451
1052,VEN,2476
1032,VEN,2430
960,VEN,2259
903,VEN,2126
811,VEN,1909
756,VEN,1779
728,VEN,1714
811,VEN,1909
903,VEN,2126
839,VEN,1974
839,VEN,1974
848,VEN,1996
857,VEN,2018
820,VEN,1931
820,VEN,1931
756,VEN,1779
903,VEN,2126
866,VEN,2039
903,VEN,2126
958,VEN,2256
977,VEN,2300
1014,VEN,2386
783,VEN,1844
903,VEN,2126
885,VEN,2083
894,VEN,2104
949,VEN,2235
1023,VEN,2408
903,VEN,2126
829,VEN,1953
811,VEN,1909
857,VEN,2018
848,VEN,1996
765,VEN,1801
774,VEN,1822
857,VEN,2018
848,VEN,1996
829,VEN,1953
839,VEN,1974
903,VEN,2126
995,VEN,2343
885,VEN,2083
922,VEN,2169
931,VEN,2191
995,VEN,2343
977,VEN,2300
1032,VEN,2430
1032,VEN,2430
1014,VEN,2386
1060,VEN,2495
1124,VEN,2647
1041,VEN,2451
1106,VEN,2603
1143,VEN,2690
1143,VEN,2690
1189,VEN,2799
1281,VEN,3016
1207,VEN,2842
1088,VEN,2560
1088,VEN,2560
1069,VEN,2517
1161,VEN,2734
1023,VEN,2408
1051,VEN,2473
1023,VEN,2408
866,VEN,2039
885,VEN,2083
848,VEN,1996
793,VEN,1866
848,VEN,1996
857,VEN,2018
866,VEN,2039
857,VEN,2018
829,VEN,1953
811,VEN,1909
811,VEN,1909
802,VEN,1887
765,VEN,1801
820,VEN,1931
839,VEN,1974
968,VEN,2278
968,VEN,2278
903,VEN,2126
940,VEN,2213
977,VEN,2300
940,VEN,2213
912,VEN,2148
885,VEN,2083
958,VEN,2256
1005,VEN,2365
1041,VEN,2451
1097,VEN,2582
1161,VEN,2734
1180,VEN,2777
1373,VEN,3232
1410,VEN,3319
